   ,index ,batch ,lr     ,train_loss                  ,train_acc           ,train_mean_iou      ,val_loss                    ,val_acc            ,val_mean_iou       ,test_loss                   ,test_acc           ,test_mean_iou
16 ,   16 ,    8 ,1e-05  ,       0.08870639652013779  ,0.9670529961585999  ,0.8583509922027588  ,       0.07919850945472717  ,0.970363199710846  ,0.8827288746833801 ,       0.07823727279901505  ,0.9733501076698303 ,0.8776081204414368
17 ,   17 ,    8 ,5e-05  ,       0.05213940143585205  ,0.9789544343948364  ,0.9086989164352417  ,       0.053371578454971313 ,0.9791611433029175 ,0.9132493138313293 ,       0.06226089596748352  ,0.9794960021972656 ,0.9074792265892029
18 ,   18 ,    8 ,1e-06  ,       0.19448406994342804  ,0.9337733387947083  ,0.746864378452301   ,       0.1644454449415207   ,0.9438751339912415 ,0.7872968316078186 ,       0.1720786988735199   ,0.9466290473937988 ,0.7849118113517761
19 ,   19 ,    8 ,5e-06  ,       0.09716570377349854  ,0.9635865092277527  ,0.8418191075325012  ,       0.09882180392742157  ,0.9628128409385681 ,0.8570038676261902 ,       0.08998464792966843  ,0.9666701555252075 ,0.8567423820495605
20 ,   20 ,   12 ,0.01   ,       0.13946367800235748  ,0.9432600736618042  ,0.7899784445762634  ,       0.11233898997306824  ,0.95597904920578   ,0.8356461524963379 ,       0.1106518879532814   ,0.9584710597991943 ,0.8301063776016235
21 ,   21 ,   12 ,0.05   ,   33073.80078125           ,0.46586358547210693 ,0.3065919876098633  ,44808856.0                  ,0.8730428218841553 ,0.4502427577972412 ,41772212.0                  ,0.8819488286972046 ,0.45370325446128845
22 ,   22 ,   12 ,0.001  ,       0.03306172043085098  ,0.98640376329422    ,0.935939610004425   ,       0.03790461644530296  ,0.9862804412841797 ,0.9416248202323914 ,       0.044919904321432114 ,0.9845385551452637 ,0.9260216355323792
23 ,   23 ,   12 ,0.005  ,       0.0528051033616066   ,0.9783996343612671  ,0.9041123986244202  ,       0.050407182425260544 ,0.9804109334945679 ,0.9248148798942566 ,       0.05401495844125748  ,0.9793071746826172 ,0.9115754961967468
24 ,   24 ,   12 ,0.0001 ,       0.047149255871772766 ,0.9811785817146301  ,0.9184255599975586  ,       0.059603337198495865 ,0.9790769815444946 ,0.9203290343284607 ,       0.05078481510281563  ,0.9825350642204285 ,0.9169305562973022
25 ,   25 ,   12 ,0.0005 ,       0.03301353380084038  ,0.9869662523269653  ,0.9401061534881592  ,       0.04383406415581703  ,0.9838850498199463 ,0.9358047246932983 ,       0.04493648186326027  ,0.983569860458374  ,0.9233748912811279
26 ,   26 ,   12 ,1e-05  ,       0.09670422226190567  ,0.9637112021446228  ,0.845417320728302   ,       0.078854501247406    ,0.9708898067474365 ,0.8832587599754333 ,       0.0816357433795929   ,0.9734746813774109 ,0.8801184296607971
27 ,   27 ,   12 ,5e-05  ,       0.055046580731868744 ,0.9786728024482727  ,0.9065107703208923  ,       0.05285467207431793  ,0.9801620244979858 ,0.9182645082473755 ,       0.0551292784512043   ,0.9805454611778259 ,0.9085403084754944
28 ,   28 ,   12 ,1e-06  ,       0.196576789021492    ,0.9317032098770142  ,0.7318790555000305  ,       0.1639474332332611   ,0.9414007067680359 ,0.7707043886184692 ,       0.1576664298772812   ,0.9459436535835266 ,0.77457594871521
29 ,   29 ,   12 ,5e-06  ,       0.11767079681158066  ,0.9570977091789246  ,0.8220465779304504  ,       0.09962208569049835  ,0.9641428589820862 ,0.8572772741317749 ,       0.09629427641630173  ,0.9669021368026733 ,0.8574011325836182
30 ,   30 ,   16 ,0.01   ,       0.11200696229934692  ,0.9539947509765625  ,0.822434663772583   ,       0.08600090444087982  ,0.9670291543006897 ,0.8744339942932129 ,       0.07957629859447479  ,0.9710538387298584 ,0.880620002746582
31 ,   31 ,   16 ,0.05   ,24064570.0                  ,0.8847743272781372  ,0.657645583152771   , 3679006.0                  ,0.9315931797027588 ,0.799415647983551  , 4485721.5                  ,0.9427409172058105 ,0.8036773800849915
32 ,   32 ,   16 ,0.001  ,       0.024009646847844124 ,0.9900595545768738  ,0.9502823948860168  ,       0.04083217680454254  ,0.9854024052619934 ,0.9390619397163391 ,       0.045334987342357635 ,0.985776960849762  ,0.9289390444755554
33 ,   33 ,   16 ,0.005  ,       0.061335187405347824 ,0.9753694534301758  ,0.8926814198493958  ,       0.055575769394636154 ,0.978471577167511  ,0.9123668074607849 ,       0.058190345764160156 ,0.978714644908905  ,0.906294047832489
34 ,   34 ,   16 ,0.0001 ,       0.04494080692529678  ,0.9827345609664917  ,0.9203669428825378  ,       0.046639878302812576 ,0.9824042320251465 ,0.927115261554718  ,       0.055117473006248474 ,0.9817515015602112 ,0.9142864346504211
35 ,   35 ,   16 ,0.0005 ,       0.0322643518447876   ,0.9868703484535217  ,0.9376792907714844  ,       0.04414854198694229  ,0.9838559627532959 ,0.9373209476470947 ,       0.05139624699950218  ,0.9831230044364929 ,0.9231467247009277
36 ,   36 ,   16 ,1e-05  ,       0.11458166688680649  ,0.9568745493888855  ,0.8284505009651184  ,       0.08669993281364441  ,0.9688208103179932 ,0.8727243542671204 ,       0.08779660612344742  ,0.9701097011566162 ,0.8634530901908875
37 ,   37 ,   16 ,5e-05  ,       0.06036713346838951  ,0.976166844367981   ,0.8990177512168884  ,       0.06052926182746887  ,0.9775165915489197 ,0.9104743003845215 ,       0.055491767823696136 ,0.9803755283355713 ,0.907905101776123
38 ,   38 ,   16 ,1e-06  ,       0.21679970622062683  ,0.9246736764907837  ,0.7168300151824951  ,       0.17117707431316376  ,0.937450647354126  ,0.7639427185058594 ,       0.17258360981941223  ,0.9409898519515991 ,0.7524411082267761
